,taxonomy,,,,,,,sugar-acid preference,genome %GC,growth rates sugars (divisions/day),,,,,,,,,,,,,,,,,,,,,,,,,,,,growth rates acids (divisions/day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,growth rates other (divisions/day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4A09,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae_A,Oceanobacter,NA,-0.608871505,54.09574308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479549455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741734859,0,0,0,0,1.914492003,2.306875595,2.484051383,1.306664884,0.666764334,1.87294399,1.919743806,0,0,2.961864186,0.937189032,0.647343849,0,2.372121812,0,0,0,0,0,0,0,0,0.686570472,0.797796123,0,0,0,0,0,0,0,0.453338625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862373791,0,0,0.768156303,0,0.788236019,0,0,0,0,0,0,0,0,0,0,0
4A09_2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae_A,Oceanobacter,NA,-0.871581342,54.09670091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.837527956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.972785232,0,0,0,0,1.595597659,2.137022564,2.25537522,14.96819164,0,2.302321642,4.995474092,0,0,2.691495915,1.063368068,2.959597194,0,3.185574636,0,0,0,0,0,0,0,0,1.187502954,1.068010394,14.93902155,0,0,0,0,0,0,7.996138726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546965101,0,0,1.00412283,0,1.480990309,0,0,0,0,0,0,0,0,0,0,0
4A10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Epibacterium,NA,-0.113850635,57.88272916,0,0,0,0,0,0,0,0,0,0,1.859539684,0,2.779690687,4.204112773,2.788663817,0.753401394,0,0,0,0,0,1.335463558,3.955753955,2.436584471,1.368481706,0,0,0,3.09614249,1.481127205,0,2.331900904,1.010824554,0,0,3.722586657,3.405661678,0,0.420733084,1.121807272,0,0,0,0,0,0.592467048,0,1.2126746,0,1.443459746,1.662117711,1.454643007,1.649968195,0.741480465,1.255572932,4.738204026,4.889470586,3.110069554,1.949495271,3.925148297,0,0,4.265645856,4.890279147,1.695966912,1.046373669,0,4.755473453,0,0,1.786361873,0,0,0,0,0,0,0,0,0,0,0.505759212,0,0,0,0,0,0,0,0,0,3.081694732,0,0,1.969906985,0,0,13.30703849,0,0,3.040048091,1.383715544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4B03,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas sp000597705,0.301730592,44.48407534,0,0,0,0,0,0,0,0,0,0,14.9670872,1.533492033,2.564947438,3.412161113,2.917971483,1.714636767,1.237118116,0,0,0,0,7.996553711,1.564398084,4.733399718,2.954767126,0,2.402565339,0,0.221327139,0.418582109,1.242323918,0.600993288,0.303012247,0,0,1.080348334,0,0,0.753753606,0.629599656,0,0,0.498499206,0,0,0,0,0,0,0,0,0.659024782,0.41705764,0,0,3.121599412,0,2.130279714,1.708776819,0.550572419,0,0,0,5.251337744,1.258998916,1.11762035,0,0,0,0,0.990561272,0,0,1.597851439,0,0,0,0,14.58667265,0.322462098,0,0,0,0,0,0.999853596,0,0,0,0,0,7.995423277,9.793736664,0.253238098,0,0,0,3.484090625,1.689529618,1.83327846,2.874864469,3.904606193,0,14.74617335,0,12.71087192,0.957204472,2.12392038,0,1.457365872,0,0,0,0,0.428289566,0,0,0
4B04,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio splendidus,-0.049157954,45.2079918,0,13.07461279,0,7.823256024,0,12.4407221,0,0,0,0,0,0,0,3.181223462,2.687233027,0,0,0,0,0,0,0,3.545287724,2.465207086,4.558970045,2.323885138,0,0,1.513216004,0,0,0,1.951786287,1.349937789,0,1.836357764,0,0,0,0,0,5.290275477,0,0,0,0,0,0,0,0,1.568428176,0,0,0,0,4.022513764,3.189651368,0,0,3.51365002,0,0,0,7.05371436,0,0,0,7.105754454,0,0,0,0,0,4.675636301,0,0,0,0,0,0,0,0,0,5.928787442,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88168278,0,0,5.79755948,14.99876155,0,0,0,0,0,0,0,0,0,0,1.856207341,0,0,0,0,0
4C11,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae_A,Oceanobacter,NA,-0.622461453,53.91495038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537024025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99629853,14.93585794,14.99345233,1.398730417,12.46665176,2.895762426,1.46242799,0,0,3.123751145,0.885431559,0.900198026,0,3.59051449,0,0,0,0,0,0,0,0,0.734116125,0.523710498,0,0,0,0,0,7.995652856,0,1.192924595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.398840445,0,0,1.038017495,0,1.177030751,0,0,0,0,0,0,0,0,0,0,0
4D01,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas marina,0.476675855,40.47219822,0,0,0,0,0,0,4.182944468,0,0,0,1.459384217,1.837183604,2.691565552,2.234600839,2.949277782,1.264350327,0,0,0,0,14.97514422,0,2.835858134,4.377034626,0,0,1.601834486,0,1.492261565,1.282115483,0,0.585719853,7.992427746,0,0,1.763754751,0,0,0,0,0,0,0,0,0.937411518,0,0,0,0,0,0,0,0,0,0,2.872009783,0,1.780313993,1.604551297,0,0,0,0,9.104736182,0,0.571224032,0,0,0,0,0,0,0,14.99804479,0,0,0,0,14.93065123,1.65169125,0,0,0,0,0,0,0,0,0,0,0,1.211567387,2.653255803,0,0,0,0,3.814051823,1.646616247,0,3.298586919,7.942267934,0,0,0,0,0,14.98977045,0,2.153186516,0,0,0,0,2.392940441,14.84257253,0,0
4D10,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae_A,Oceanobacter,NA,-0.540662289,53.96920805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568552943,0,0,0,0,0,1.404180766,1.127395574,0,2.135210367,0.651769339,0,0.785017761,0.482513291,0.429314395,2.11834251,1.746511693,2.11288326,0,0.83172923,1.314197789,0,1.410324735,0.908253471,0.319804474,0.651993282,0,0.612706485,0.943174353,1.223021165,1.230200329,0,1.276140605,2.206099387,1.424428208,1.143987571,0.648899063,1.304090508,14.9806687,0,0,3.330712824,0.652006185,0.65200493,0,1.774834688,0,0.345915806,7.454780302,0,0,0,0,0,0.548890895,0.376372899,7.3052854,0,0,0,0,0,0,0.507985072,0,0,0,0,0,0.240664593,10.75748301,0,0,0,0,0.652003134,0,0,0.530264196,0.8320751,0,5.048775155,0.574777869,0,2.237210942,0,0,0,0,0,0,0,0,0,0,0
4E07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,OMPR01,OMPR01 sp900313015,-0.557662086,55.23529062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.247540552,0,0,0,0,0,0,0,0.878681243,0,0,0,0,0,1.287498869,0.838943927,0,0,0.785618666,0,0.782504042,3.188875835,0.65196765,2.116963007,8.10099269,2.18092841,0,0.801338313,0.782568221,0,1.574037927,0.935238227,0,0.889047997,0,0.813281889,0.652030971,1.059283968,1.05213465,0,3.40844003,3.203868819,2.578693336,1.190423751,0.882299569,2.80767585,0.620371371,0,0,2.877422812,0.80816726,0.843581257,0,1.000211021,0,0,7.582739257,0,0,0,0,0,0,0,12.50880654,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91844527,0,0,0,0,0.652041238,0,0,0,0.844883719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,Shimia thalassica,-0.491566087,56.24896569,0,0,0,0,0,0,0,0,0,0,0,1.335447149,5.79843296,2.990363075,4.012696763,0,3.564162893,0,0,0,0.571732069,0,2.443491339,0,1.777027271,0,0,0,1.893739981,1.039794716,0,1.585791134,1.733124994,0.651998055,0.62602631,2.372235552,1.571921781,2.098869921,1.003924348,1.574659718,0,0.616609325,0.528352075,0.869699887,1.776504413,1.08247201,1.12855092,1.105179139,0,1.686625014,1.517003432,1.179124678,1.573130975,0,3.094944389,3.530870944,3.667647509,2.313864586,1.648375683,4.034073026,2.131296403,0,0,5.074961223,0.962641906,0.88361125,0,3.011988618,0,0,0.757215162,0,0,0,0,0,0,0.261852884,4.460639221,0,0,0.438079916,0,0,0,1.13310335,0,1.550747691,0,0.95934226,0,1.286640365,3.019651146,0,0,2.362147652,0,2.739544144,1.644168572,0,2.049974156,0.337246881,0,1.797154455,0,0,0,0,0,0,0.45630049,0.906181146,0,0,1.015839045,0,0,0
4G03,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum discolor,-0.361519708,32.05541993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877218049,0,0,0,1.458527938,0,0,1.373917516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.482857599,0,0,0,0,14.99892272,0,0,0,0,0,0,0,1.946900592,0,0,0,4.386857207,0,0,0,0,0,0,0,0,0,0,3.280030227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.321604838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4G09,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas marina,0.333959368,40.17518787,0,0,0,0,0,0.619645384,1.818136585,0,0,0,1.233802839,1.331207497,2.445500591,2.298107039,2.23903232,0.596760142,0,0,0,0,1.273572043,0,3.091331076,2.517849719,3.810209647,0,2.853193001,0,1.725077139,1.062658838,0,0.693847313,1.126281288,0,0,1.141946691,0,0,0,0,0,0,0,0,0.438274336,0,0,0,0,0,0,0,0,0,0,4.067793562,0,2.583742585,1.431511353,0,0,0,0,14.9420179,0,1.030985091,0,0,0,0,0,0,0,14.99968423,0,0,0,0,14.97367799,1.561524204,0,0,0,0,0,0,0,0,0,0,0,1.885402653,2.150045712,0,0,0,0,14.91658666,0.831470832,0,2.706621607,7.65981975,0,0,0,0,0,2.878357985,0,2.158110791,0,0,0,0,2.030308542,0,0,0
4H09,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,Shimia thalassica,-0.522080945,56.28999538,0,0,5.32176583,5.553979312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717594266,0.762054702,2.646770114,0,1.410953224,0,0,0,1.837271148,0.983168522,0,1.950059733,1.641565374,0.652002111,0.304364737,2.810821491,2.227173032,1.871512478,1.506825412,2.026172042,0,0.748767251,1.135768851,1.638577908,1.962683433,1.437518521,0.844004487,1.499096853,0,1.040515245,1.631543518,1.669932621,1.434154514,0,2.716949581,2.730794001,2.858960611,2.184698827,1.51258625,3.087260367,2.361943843,0,0,5.290242534,2.331309201,1.125270668,14.94139867,3.730620194,0,0,1.113166823,0,0,0,0,0,0,1.194750711,11.26444941,0,0,0.456407754,0,0,0,0,0,0,0,0,0,2.258745733,10.36930941,0,0,0,0,8.484932065,0,0,2.754980969,0.583297149,0,0,0,0,1.361778499,0,0,0,0.782409955,1.146773225,0,0.425575377,0,0,0,0
5C01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,OMPR01,OMPR01 sp900313015,-0.969038389,55.30128898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532520789,0,0,0,0,0,1.103543106,2.373825422,0,0,0,0,0.443936418,10.97517048,0.651516138,0,1.274067925,2.038991774,0,0.420202092,0.618226895,0,0.558452924,0.871559016,0,0.782415907,0,1.065909181,0,1.551838816,1.048441423,0,1.404752269,3.229605592,3.361815325,0.808971759,0.83243133,3.201086537,0,0,0,2.054969127,0.651999523,0.872706386,0,0.948819529,0,0,8.863639373,0,0,0,0,0,0,0,7.883154223,0,0,0,0,0,0,0,0,0,0,0,0,0.590277148,8.551230027,0,0,0,0,0.651870185,0,0,0.608401563,0.652002346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5D01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,Shimia thalassica,-0.712049489,56.29179912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637886154,0,1.098307363,0,2.122092693,0,0,0,2.082661592,1.098271642,0,1.86984244,1.627249614,0.590887129,0.9182794,2.543818775,2.12083236,2.307893667,1.238977188,1.923226625,0,0.629091369,0.435390075,1.209169002,1.854364088,1.244337103,1.251677757,1.549888653,0,1.61016058,1.925744816,2.070467244,2.022148398,0,3.731538114,14.79070446,4.160403769,2.482168573,1.705093031,3.951032258,3.005385906,0,0,6.312906337,1.137943713,1.061439341,0,5.122740718,2.267501918,0,0.965870566,0,0,0,0,0,0,0.293235049,3.482421985,0,0,0.501910425,0,0,0,0,0,0,0,0,0,1.762891714,4.581795275,0,0,0,0,3.782302433,0,0,1.98658539,0.603924905,0,0,0,0,0,0,0,0,0.546602624,1.233774515,0,0,0,0,0,0
5F01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,Shimia thalassica,-0.718798747,56.28120635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750310801,0,1.215577453,0,1.512626946,0,0,0,1.686412462,0.850289265,1.18527691,1.935157913,1.547247203,0.637225775,0.504302256,2.417833779,2.225685238,1.556219695,1.06729777,1.649461981,0,0.619388971,0.453908151,1.255875983,1.749000541,1.200295888,1.280254359,1.038472324,0,1.432492947,1.281747123,1.330795721,1.140994027,0,2.926512834,3.525886261,4.233573347,2.18608158,1.667099773,4.05680668,2.171558703,0,0,5.73003081,0.8850847,0.834375468,0,3.742416092,0,0,0.898668695,0,0,0,0,0,0,0.248862179,4.157656222,0,0,0.404999011,0,0,0,0,0,0,0,0,0,1.295727365,11.01810218,0,0,0,0,3.047896299,0,0,1.720440788,2.166054838,0,0,0,0,0,0,0,0,0.425620552,1.16289536,0,0,0,0,0,0
5F06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter dokdonensis,0.802196012,36.6732482,14.89778772,0.575438798,0,0.554485495,0.592922319,0,0.497224991,0,0.364050358,0,1.682361711,1.704105044,1.631002645,2.760106176,2.094164464,1.320269585,1.37966632,0,1.361101881,0,1.021279244,1.067240974,2.845120641,0.867521001,0.543658402,0,0,0,0.225852354,0.773125443,0,0,0.388739019,0,0,0.800454271,0,0.806093633,0,0,0,0,0,0,0,0,0,0,0,0,0.350968424,0,0,0,0,0,0,0,0,0,0.191749984,0,0,0,0,0.21238705,0,0,0,0,0,0,0,1.129408716,0,0,0,0,5.233765968,0,0,0,2.372074446,7.977156519,0,0,0,0,0,0,0,0.672907921,0,0,0,0.507766056,0,5.216475033,0.916494081,3.419248305,0.641285863,3.832370332,0,0,7.993348478,4.031953858,0,0,0,0,0,0,0,0,0,0,0,0
5G01,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Neptunomonas,Neptunomonas phycophila,-0.41110668,45.94499028,0,10.67349153,4.262835711,7.067004466,0,0,0,0,0,0,0,0,3.165567372,0,0,0,0,0,0,0,0,0,7.764710486,0,4.699479418,0,0,0,8.478589303,3.35615783,0,1.27942516,1.637975084,0,0,2.057219247,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99594217,4.217721042,1.699754333,0,0,8.477027206,12.14291718,5.791859257,7.14343769,4.109109413,6.630436445,3.826930848,14.8940159,12.36771485,14.99327939,14.96574609,13.70594796,14.97324447,11.00044984,0,0,0,0,0,0,0,0,0,4.674089887,0,0,0,0,0,0,0,4.355811358,0,0,0,0,0,3.818214353,0,0,3.368126658,0,14.99081919,6.225340529,0,0,4.165495759,3.557705168,0,0,7.522978205,0,4.412090805,0,0,0,0,0,0,0,0,0,0,0
